Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
1240.0,13407.8,21195.9,13379.6,21597.5,13409.2,21678.7,13409.9,21793.8,13403.9,17900.5,13399.7,18101.2,13379.6,18162.0,16813.6,18242.6,13409.2,18346.1
1260.0,13444.0,21283.1,13395.5,21704.4,13420.1,21774.6,13430.2,21887.0,13429.3,17992.3,13435.4,18165.9,13395.5,18234.2,16854.4,18329.5,13420.1,18425.0
1280.0,13458.1,21341.7,13420.0,21763.4,13440.8,21850.7,13444.9,21958.0,13450.2,18042.1,13446.1,18202.2,13420.0,18278.4,16882.1,18380.0,13440.8,18467.3
1300.0,13474.8,21385.3,13428.2,21834.7,13463.7,21900.5,13475.8,21986.6,13469.9,18097.9,13450.6,18263.7,13428.2,18336.6,16905.6,18411.6,13463.7,18512.0
1320.0,13470.3,21412.1,13440.0,21875.5,13467.3,21952.6,13476.9,22042.5,13475.0,18131.8,13463.2,18278.1,13440.0,18367.2,16924.2,18449.7,13467.3,18537.6
1340.0,13484.5,21460.5,13455.8,21910.6,13476.8,21975.8,13485.6,22068.1,13472.0,18141.0,13471.6,18304.5,13455.8,18389.3,16918.7,18474.5,13476.8,18555.0
1360.0,13502.4,21504.4,13457.4,21944.7,13491.2,22012.5,13501.5,22096.8,13490.6,18191.1,13477.4,18332.3,13457.4,18421.1,16942.5,18488.9,13491.2,18575.6
1380.0,13486.8,21502.3,13459.4,21928.5,13501.1,22023.5,13500.1,22107.7,13493.6,18228.7,13495.3,18373.6,13459.4,18425.0,16950.3,18507.0,13501.1,18592.5
1400.0,13491.1,21502.3,13469.1,21956.5,13504.0,22030.4,13507.9,22124.4,13506.9,18220.5,13493.2,18381.3,13469.1,18459.5,16954.9,18525.2,13504.0,18618.6
1420.0,13500.1,21517.4,13466.1,21964.8,13515.9,22051.6,13513.4,22151.8,13500.8,18251.7,13493.4,18403.0,13466.1,18460.1,16955.7,18552.1,13515.9,18630.9
1440.0,13500.1,21557.4,13483.4,22010.1,13504.3,22061.2,13523.0,22121.0,13509.2,18271.0,13513.2,18399.7,13483.4,18486.4,16984.4,18573.7,13504.3,18639.4
1460.0,13498.7,21570.0,13485.6,21996.9,13511.5,22077.9,13511.4,22147.9,13509.5,18254.6,13525.5,18396.5,13485.6,18486.4,16990.7,18578.6,13511.5,18676.2
1480.0,13516.1,21597.0,13477.0,22033.8,13523.4,22090.5,13524.5,22162.5,13511.7,18290.4,13520.6,18424.6,13477.0,18518.0,16991.2,18601.2,13523.4,18679.5
1500.0,13513.5,21605.1,13478.3,22042.0,13526.0,22122.7,13521.4,22174.0,13511.6,18308.6,13521.0,18430.0,13478.3,18518.4,16997.6,18585.8,13526.0,18675.2
1520.0,13517.9,21622.6,13480.2,22058.8,13520.3,22121.6,13534.4,22197.6,13515.3,18330.4,13520.0,18432.9,13480.2,18543.4,17006.1,18619.2,13520.3,18686.6
1540.0,13528.1,21615.2,13484.0,22051.5,13524.8,22132.2,13530.1,22201.4,13515.4,18337.1,13532.5,18450.3,13484.0,18556.5,17003.6,18611.3,13524.8,18700.3
